#{"t_start": 1600583616.4624739, "env_id": null}
r,l,t
-117.90502,200,93.480195
-125.388435,200,93.806934
-2.519155,200,94.135289
-232.525006,200,94.427288
-320.132462,200,94.809496
-228.050761,200,95.276692
-122.300242,200,95.636236
-125.330825,200,96.037763
-126.608415,200,96.397788
-116.063732,200,96.766989
-115.714049,200,101.45599
-251.717299,200,101.775096
-127.860878,200,102.079315
-317.081177,200,102.361747
-117.890858,200,102.670089
-123.749854,200,102.982188
-120.765246,200,103.264945
-124.993714,200,103.541865
-355.242058,200,103.822447
-120.356736,200,104.112466
-128.326035,200,104.501338
-225.350655,200,104.875823
-124.572383,200,105.262091
-232.835294,200,105.575447
-118.291295,200,105.87595
-235.535725,200,106.240908
-121.882781,200,106.550843
-1.704455,200,106.832873
-121.999123,200,107.115317
-265.811378,200,107.41209
-237.867048,200,107.724373
-116.027347,200,108.019227
-121.347356,200,108.300398
-121.343471,200,108.577767
-123.305428,200,108.886558
-126.706354,200,109.185283
-124.444273,200,109.490041
-122.666633,200,109.796101
-252.853893,200,110.118008
-250.028806,200,110.430959
-126.946162,200,110.742027
-122.045456,200,111.020781
-126.421386,200,111.307113
-224.729873,200,111.61273
-310.422724,200,111.922877
-130.166412,200,112.23184
-256.359842,200,112.528425
-236.123912,200,112.836419
-123.170742,200,113.115977
-118.506773,200,113.3962
-222.748202,200,113.673615
-117.070483,200,113.954064
-1.70665,200,114.271519
-1.8232,200,114.589292
-122.659183,200,114.894062
-118.289232,200,115.210368
-117.824833,200,115.503296
-241.878097,200,115.808349
-128.278139,200,116.134232
-357.975461,200,116.450091
-1.941219,200,121.658517
-114.565201,200,121.961367
-116.748324,200,122.274266
-123.921438,200,122.559543
-125.150991,200,122.858498
-120.081516,200,123.159341
-123.877488,200,123.471048
-117.344192,200,123.77791
-356.130778,200,124.055591
-122.326864,200,124.337147
-132.122666,200,124.614294
-116.918228,200,124.893773
-115.816938,200,125.174672
-120.6189,200,125.45578
-119.097529,200,125.737829
-128.166474,200,126.014545
-118.410707,200,126.26198
-226.213255,200,126.502632
-4.149173,200,126.742528
-122.852002,200,126.981098
-120.253261,200,127.245242
-129.888158,200,127.502268
-235.598699,200,127.755323
-126.253606,200,128.030392
-123.756725,200,128.311388
-119.079317,200,128.591155
-1.539604,200,128.871329
-3.011059,200,129.150127
-121.084726,200,129.430219
-122.321475,200,129.711717
-2.093413,200,129.985436
-227.431292,200,130.222944
-2.396525,200,130.461926
-119.609714,200,130.697869
-123.600721,200,130.936648
-291.517997,200,131.173874
-125.511809,200,131.41992
-120.837534,200,131.658098
-346.664113,200,131.896966
-126.740486,200,132.134601
-126.135765,200,132.370636
-119.776545,200,132.604003
-128.626195,200,132.837585
-236.258648,200,133.069146
-1.644645,200,133.302195
-127.465326,200,133.538286
-239.12522,200,133.771476
-124.75495,200,134.004063
-239.258975,200,134.250517
-4.416792,200,134.519147
-125.672607,200,161.361952
-124.112752,200,161.637564
-117.542182,200,161.919426
-126.467756,200,162.223085
-121.138577,200,162.539444
-123.240192,200,162.854892
-128.682153,200,163.137489
-120.47617,200,163.417272
-124.775463,200,163.694878
-5.015716,200,163.98043
-247.091047,200,164.300281
-233.62838,200,164.60431
-224.050941,200,164.886775
-127.210556,200,165.173337
-120.686869,200,165.4745
-235.351386,200,165.776981
-4.206481,200,166.137433
-119.465766,200,166.524253
