#{"t_start": 1600707979.308107, "env_id": null}
r,l,t
-1474.30429,200,0.732511
-1501.262511,200,0.863735
-1079.615438,200,0.996544
-1136.980368,200,1.128145
-992.13006,200,1.263703
-1285.867732,200,2.758002
-1429.651975,200,3.293905
-982.886119,200,3.427312
-855.546416,200,3.562497
-1115.72272,200,3.699693
-1195.91669,200,5.070015
-1041.805092,200,5.212505
-1028.937134,200,5.737432
-1030.107052,200,5.863158
-943.471613,200,5.99843
-894.515643,200,7.33339
-991.165589,200,7.471066
-1234.127038,200,7.609587
-992.006822,200,8.092357
-741.584716,200,8.22987
-872.357681,200,9.579269
-1019.778151,200,9.718174
-1097.143348,200,9.856584
-997.427222,200,9.996537
-923.175766,200,10.134329
-906.969089,200,11.848352
-889.261002,200,11.985721
-889.089887,200,12.122182
-856.099992,200,12.290177
-1010.740844,200,12.493146
-779.620634,200,13.907566
-746.743241,200,14.557094
-872.312037,200,14.696541
-843.679433,200,14.84228
-874.627627,200,14.970263
-875.553284,200,16.540895
-883.299315,200,16.688785
-766.333781,200,17.264153
-764.132763,200,17.397371
-759.699649,200,17.543646
-986.05709,200,18.993251
-765.279407,200,19.13237
-968.281563,200,19.273019
-670.418243,200,19.781194
-566.444217,200,19.920261
-760.07045,200,20.057283
-508.491726,200,21.475114
-626.484381,200,21.611691
-269.379857,200,21.748591
-776.518751,200,21.885305
-625.393874,200,22.361863
-128.989787,200,23.788326
-626.604556,200,23.933428
-501.76629,200,24.072421
-503.87424,200,24.212855
-745.971594,200,24.365701
-509.082323,200,26.15636
-371.960629,200,26.293316
-371.742061,200,26.432827
-493.584704,200,26.570761
-369.90296,200,26.709166
-250.700108,200,28.073689
-384.330586,200,28.551695
-254.723609,200,28.690285
-364.636938,200,28.828508
-391.9682,200,28.967678
-244.430158,200,30.330668
-378.824141,200,30.470799
-252.380221,200,30.942901
-569.666442,200,31.080798
-122.482769,200,31.216081
-127.120519,200,32.578999
-123.25822,200,32.719611
-250.575891,200,32.855813
-252.830016,200,32.996379
-253.671713,200,33.477972
-6.824324,200,34.854047
-258.515857,200,34.991637
-130.586802,200,35.12974
-250.014469,200,35.268471
-246.910167,200,35.409292
-130.824394,200,37.116831
-132.151167,200,37.25517
-125.499246,200,37.394693
-138.544181,200,37.533913
-127.258795,200,37.673853
-245.900745,200,37.812797
-247.010561,200,39.505397
-120.120864,200,39.644859
-253.948826,200,39.782091
-6.69144,200,39.920578
-3.679077,200,40.058383
-3.676939,200,41.425048
-125.442395,200,41.898405
-244.887629,200,42.041885
-128.711806,200,42.18035
-125.602168,200,42.317893
-3.503081,200,43.682276
-355.234168,200,43.817161
-235.387283,200,43.953162
-130.513718,200,44.444171
-124.050794,200,44.598559
-122.609584,200,45.974191
-2.815992,200,46.11201
-2.934391,200,46.248953
-119.603717,200,46.387671
-235.639664,200,46.852145
-116.713541,200,48.217573
-258.466274,200,48.355557
-288.652921,200,48.494827
-126.231959,200,48.632508
-240.192888,200,48.770649
-243.11847,200,50.480638
-127.738212,200,50.619559
-4.255251,200,50.757407
-125.973818,200,50.894829
-260.299329,200,51.035651
-126.833533,200,52.399205
-250.362712,200,52.874784
-233.382224,200,53.015008
-3.835981,200,53.152256
-124.751698,200,53.291544
-116.502633,200,54.657498
-123.215586,200,54.795841
-121.956847,200,54.934446
-118.088693,200,55.402598
-258.844069,200,55.540557
-117.955612,200,55.679773
-123.294696,200,57.063323
-122.36278,200,57.201121
-121.887732,200,57.338596
-4.344166,200,57.805972
-127.668481,200,57.944513
-123.706473,200,59.323917
-312.419423,200,59.461593
-125.83364,200,59.599316
-126.602993,200,59.73776
-117.221689,200,60.206994
-128.28922,200,61.581507
-125.697701,200,61.719861
-338.758524,200,61.858694
-248.072052,200,61.997884
-120.036078,200,62.139364
-120.818308,200,63.844404
-122.328635,200,63.984189
-119.08491,200,64.120436
-3.285656,200,64.258298
-122.440951,200,64.39677
-4.338711,200,65.773663
-244.21175,200,65.91046
-243.230717,200,66.381373
-123.801165,200,66.518967
-127.138227,200,66.657521
-4.067455,200,68.035949
-123.921384,200,68.174818
-123.427803,200,68.31224
-365.749582,200,68.778633
-117.039133,200,68.916477
-123.221694,200,70.295301
-121.555989,200,70.435372
-351.013769,200,70.573895
-233.066561,200,70.711688
-116.509296,200,71.187284
-345.778722,200,72.577132
-260.153666,200,72.714759
-256.67178,200,72.853136
-132.499529,200,72.993277
-231.233687,200,73.13033
-120.6903,200,74.838105
-257.116781,200,74.976297
-3.501581,200,75.113139
-119.222841,200,75.251531
-126.16265,200,75.389589
-120.642278,200,75.527397
-284.419623,200,76.90908
-127.740318,200,77.379002
-124.438563,200,77.517425
-5.793314,200,77.656255
-288.838047,200,77.79463
-121.648857,200,79.179894
-121.408583,200,79.318417
-244.617061,200,79.781094
-257.253478,200,79.918857
-2.574405,200,80.059585
-125.606506,200,81.436913
-237.898197,200,81.576082
-124.123877,200,81.713981
-117.991141,200,82.184867
-122.917708,200,82.323601
-343.238102,200,83.70292
-119.364836,200,83.841297
-126.032387,200,83.97977
-341.40521,200,84.119374
-126.491702,200,84.5864
-121.568206,200,85.965875
-121.495176,200,86.104873
-123.767084,200,86.243792
-300.257094,200,86.382578
-127.196638,200,86.520527
-242.950501,200,87.909319
-128.387052,200,88.380922
-2.949022,200,88.519823
-124.593051,200,88.657961
-242.597899,200,88.795664
-2.710379,200,90.18668
-245.387344,200,90.32392
-2.913217,200,90.794751
-126.352626,200,90.933158
-116.806767,200,91.073813
-2.824384,200,92.453298
-120.938076,200,92.59116
-259.034716,200,92.72675
-248.015665,200,93.196588
-127.396345,200,93.334875
-123.860493,200,93.4741
-123.838771,200,94.856464
-243.7947,200,94.997056
-3.570384,200,95.135108
-125.5874,200,95.602563
-236.564134,200,95.741378
-235.663978,200,97.13344
-125.198197,200,97.271814
-254.344939,200,97.409864
-128.440834,200,97.549528
-251.514165,200,97.687361
-125.664777,200,99.408892
-132.097673,200,99.546841
-123.429933,200,99.684681
-122.094579,200,99.822748
-124.003987,200,99.961194
-239.028508,200,101.343573
-120.967711,200,101.806262
-243.592191,200,101.945107
-124.113087,200,102.084848
-242.974666,200,102.222532
-121.485331,200,103.603188
-122.862894,200,103.740226
-237.432464,200,104.209273
-248.898811,200,104.363288
-123.181012,200,104.501538
-252.52047,200,105.885579
-235.897951,200,106.02653
-119.034689,200,106.164878
-126.202386,200,106.634776
-123.222234,200,106.774042
