#{"t_start": 1600707979.309323, "env_id": null}
r,l,t
-1441.642229,200,0.731419
-1325.32092,200,0.86263
-1043.424697,200,0.995444
-989.374934,200,1.127042
-1246.466902,200,1.262603
-973.414668,200,2.756898
-1146.744518,200,3.292803
-1222.751111,200,3.426212
-886.826726,200,3.561395
-1072.978441,200,3.698598
-1181.242463,200,5.068923
-1019.826596,200,5.211411
-1185.897346,200,5.73634
-1004.355894,200,5.862068
-1089.844751,200,5.997335
-1167.006007,200,7.332289
-1066.403496,200,7.469965
-1062.395354,200,7.608492
-862.460635,200,8.091257
-1020.738996,200,8.228769
-957.433576,200,9.578168
-874.732388,200,9.717069
-1095.206436,200,9.855481
-799.394908,200,9.995439
-1096.616968,200,10.133228
-1245.210218,200,11.847262
-775.400636,200,11.984626
-1128.581381,200,12.12109
-866.976091,200,12.289121
-886.640895,200,12.492083
-859.982304,200,13.906471
-1076.890717,200,14.555994
-868.473844,200,14.695439
-900.093889,200,14.841185
-1285.834827,200,14.969171
-760.492836,200,16.5398
-756.816376,200,16.687691
-893.446043,200,17.263089
-882.022214,200,17.396322
-750.835772,200,17.542554
-774.440229,200,18.992157
-919.028848,200,19.131267
-757.475068,200,19.271922
-625.571393,200,19.780128
-649.31901,200,19.919165
-975.65804,200,20.056189
-624.181354,200,21.47402
-615.872098,200,21.610596
-621.866147,200,21.747498
-766.97163,200,21.884315
-750.62968,200,22.36077
-378.716683,200,23.787234
-519.231076,200,23.932335
-500.081375,200,24.071329
-746.204666,200,24.211762
-579.347231,200,24.364606
-251.038074,200,26.155267
-502.147808,200,26.292231
-660.07908,200,26.431734
-257.084295,200,26.569666
-621.856156,200,26.708076
-5.566964,200,28.072593
-242.37798,200,28.550602
-367.333149,200,28.689191
-261.783642,200,28.827416
-128.394958,200,28.966588
-9.346394,200,30.329571
-251.248737,200,30.469706
-377.114838,200,30.941799
-529.315907,200,31.079705
-621.648615,200,31.214988
-251.46958,200,32.57791
-5.450507,200,32.718519
-127.232205,200,32.854724
-328.452234,200,32.995287
-370.563592,200,33.476879
-129.683745,200,34.852954
-129.049859,200,34.990546
-6.924759,200,35.128647
-126.740232,200,35.26738
-243.30516,200,35.408203
-254.028377,200,37.115739
-247.890992,200,37.254076
-126.653846,200,37.393603
-261.679619,200,37.532819
-368.137797,200,37.672765
-126.009966,200,37.811703
-124.540147,200,39.504301
-302.308994,200,39.643766
-127.376893,200,39.780999
-360.571591,200,39.919484
-241.471724,200,40.057291
-236.339288,200,41.423954
-250.924416,200,41.897307
-4.46248,200,42.040793
-127.447768,200,42.179257
-247.308775,200,42.3168
-357.619988,200,43.681185
-123.188239,200,43.816067
-116.257279,200,43.952069
-122.800932,200,44.443077
-119.141889,200,44.597488
-240.939571,200,45.973103
-124.849947,200,46.110916
-242.022198,200,46.247861
-126.841609,200,46.386578
-252.56151,200,46.851054
-124.629405,200,48.216481
-239.755981,200,48.354462
-251.783013,200,48.493733
-122.506715,200,48.631414
-122.000392,200,48.76956
-128.869804,200,50.479544
-123.149437,200,50.618467
-242.299615,200,50.756314
-122.388267,200,50.893734
-124.560403,200,51.034561
-308.311443,200,52.398111
-234.496765,200,52.873694
-122.931899,200,53.013914
-124.089475,200,53.151158
-3.073904,200,53.290451
-323.690522,200,54.656407
-4.60642,200,54.794746
-243.134436,200,54.933349
-122.336689,200,55.401506
-123.923475,200,55.539463
-2.762746,200,55.67868
-115.80317,200,57.062229
-126.525699,200,57.200026
-122.275015,200,57.337503
-119.208849,200,57.80488
-235.251009,200,57.94342
-123.878723,200,59.322821
-232.366366,200,59.460497
-123.010429,200,59.598227
-123.794942,200,59.736666
-5.375215,200,60.205902
-119.871917,200,61.580415
-370.824374,200,61.718766
-120.841602,200,61.857602
-259.860393,200,61.99679
-123.100234,200,62.138271
-119.92788,200,63.843309
-301.542561,200,63.983094
-243.47304,200,64.119341
-122.215567,200,64.257203
-121.956817,200,64.395675
-116.812928,200,65.772569
-2.848334,200,65.909367
-125.213681,200,66.380276
-124.94532,200,66.517874
-290.179543,200,66.656489
-254.358377,200,68.034855
-237.495001,200,68.173722
-2.894672,200,68.311143
-241.642458,200,68.777541
-123.395556,200,68.915384
-278.723456,200,70.294207
-118.153691,200,70.43428
-259.274153,200,70.572802
-118.048883,200,70.710595
-244.863538,200,71.18619
-251.46231,200,72.576037
-127.748172,200,72.713663
-125.429055,200,72.852044
-126.6758,200,72.992185
-121.08543,200,73.129234
-125.73984,200,74.837011
-127.283936,200,74.975207
-3.71615,200,75.112042
-240.715957,200,75.250441
-129.724874,200,75.388495
-128.093788,200,75.526308
-122.722286,200,76.907989
-2.831145,200,77.37791
-117.044159,200,77.516332
-246.025296,200,77.655166
-4.009415,200,77.79354
-243.636997,200,79.178801
-122.708111,200,79.317324
-124.498205,200,79.78
-123.526266,200,79.917771
-122.26609,200,80.058493
-251.33799,200,81.435821
-236.190968,200,81.57499
-120.417062,200,81.712886
-3.099209,200,82.183776
-242.841963,200,82.322508
-2.791017,200,83.701829
-239.446202,200,83.840204
-121.833081,200,83.978675
-122.178076,200,84.118278
-4.518735,200,84.585307
-260.425634,200,85.964783
-124.12006,200,86.10378
-123.491008,200,86.242703
-127.431927,200,86.381482
-123.110102,200,86.519435
-123.450044,200,87.908224
-3.369707,200,88.379831
-2.795496,200,88.518728
-4.061738,200,88.656869
-244.090653,200,88.79457
-122.434986,200,90.185588
-119.238256,200,90.322826
-124.533217,200,90.793662
-125.176073,200,90.932065
-2.66625,200,91.072719
-122.768518,200,92.452204
-126.296274,200,92.590067
-233.935033,200,92.72566
-382.689764,200,93.195495
-121.598073,200,93.33378
-117.996525,200,93.473008
-3.139353,200,94.855374
-3.058756,200,94.995964
-120.93161,200,95.134014
-121.704321,200,95.601472
-118.273357,200,95.740284
-127.287753,200,97.13235
-128.167958,200,97.270721
-244.658652,200,97.408769
-121.524012,200,97.548435
-247.516146,200,97.686268
-126.671961,200,99.407798
-3.400527,200,99.545746
-250.900226,200,99.68359
-123.534657,200,99.821654
-240.1247,200,99.960103
-130.082124,200,101.34248
-125.111178,200,101.80517
-123.279553,200,101.944017
-3.001704,200,102.083759
-127.24633,200,102.221442
-120.072281,200,103.602096
-236.358152,200,103.739132
-122.137311,200,104.208182
-118.798232,200,104.362195
-242.642959,200,104.500446
-242.441258,200,105.884485
-126.730656,200,106.025437
-251.281597,200,106.163786
-125.37571,200,106.633688
-233.611281,200,106.772948
