#{"t_start": 1600707979.307006, "env_id": null}
r,l,t
-240.408308,200,44.599514
-244.364441,200,45.975168
-124.755875,200,46.112987
-116.344733,200,46.249931
-4.091412,200,46.388649
-3.331382,200,46.853121
-4.152099,200,48.21855
-251.078616,200,48.356536
-263.542958,200,48.495803
-125.06033,200,48.633487
-126.377345,200,48.771623
-116.207365,200,50.481616
-131.444185,200,50.620535
-119.889006,200,50.758384
-124.366244,200,50.89581
-128.30117,200,51.036626
-238.940987,200,52.400183
-245.513796,200,52.875754
-121.570406,200,53.015986
-236.773248,200,53.153237
-127.378811,200,53.29252
-124.863103,200,54.658476
-122.80589,200,54.796821
-236.070082,200,54.935426
-117.643328,200,55.403566
-124.874068,200,55.541533
-3.035229,200,55.680751
-252.072873,200,57.0643
-126.287937,200,57.202099
-120.886479,200,57.33957
-240.9166,200,57.806948
-5.290198,200,57.945444
-127.564554,200,59.324893
-119.389275,200,59.462571
-117.550732,200,59.600293
-4.010985,200,59.738737
-139.416168,200,60.20797
-232.028942,200,61.582481
-245.663546,200,61.720839
-124.882329,200,61.85967
-120.758482,200,61.998862
-126.541314,200,62.140341
-118.238614,200,63.845383
-262.093772,200,63.985169
-126.221858,200,64.121415
-129.157407,200,64.259276
-125.225041,200,64.397743
-4.616335,200,65.77464
-3.503393,200,65.911439
-238.343649,200,66.382349
-120.806775,200,66.519943
-128.323314,200,66.658438
-125.718804,200,68.036926
-124.221522,200,68.175799
-122.998573,200,68.313219
-243.827391,200,68.779604
-130.427445,200,68.917456
-256.454299,200,70.296277
-345.648103,200,70.43635
-118.971658,200,70.57487
-231.705509,200,70.712666
-122.490764,200,71.188254
-118.423386,200,72.578111
-4.290743,200,72.715738
-123.137465,200,72.854113
-125.47441,200,72.994253
-121.67404,200,73.13131
-3.354275,200,74.839077
-130.200834,200,74.97727
-125.923636,200,75.114121
-5.859749,200,75.252507
-126.809167,200,75.390566
-126.153161,200,75.528369
-242.055354,200,76.909919
-125.086338,200,77.379971
-371.280992,200,77.518401
-122.810141,200,77.657228
-119.558764,200,77.795607
-247.884754,200,79.180873
-121.128407,200,79.319395
-122.563109,200,79.782066
-128.487829,200,79.919833
-126.249598,200,80.060561
-122.788318,200,81.43789
-120.487231,200,81.577061
-250.023799,200,81.714959
-244.813781,200,82.185836
-116.939338,200,82.324578
-351.330369,200,83.703896
-120.706068,200,83.842275
-118.78291,200,83.980748
-240.315825,200,84.120354
-121.587154,200,84.58737
-123.560401,200,85.966851
-380.751878,200,86.10585
-5.429154,200,86.244764
-5.904735,200,86.383558
-242.373723,200,86.521504
-3.11882,200,87.910298
-259.918779,200,88.381893
-125.874308,200,88.520801
-2.875895,200,88.658937
-127.521992,200,88.796641
-252.932402,200,90.187657
-124.454514,200,90.324897
-117.84863,200,90.795718
-121.84014,200,90.934135
-228.895713,200,91.074789
-3.231458,200,92.454276
-275.641781,200,92.592137
-128.265991,200,92.727729
-446.916531,200,93.19756
-342.42089,200,93.335854
-3.006762,200,93.475076
-232.907864,200,94.857438
-268.036737,200,94.998031
-6.871657,200,95.136085
-251.209904,200,95.603532
-3.523706,200,95.742355
-4.841101,200,97.134413
-6.514325,200,97.272789
-263.004808,200,97.410838
-124.761488,200,97.550505
-125.305446,200,97.688337
-128.170319,200,99.409864
-3.617063,200,99.547819
-124.059365,200,99.685657
-119.18759,200,99.823725
-266.423053,200,99.962166
-123.909662,200,101.34455
-128.988753,200,101.807232
-124.050753,200,101.946074
-125.564042,200,102.085824
-125.693872,200,102.223507
-2.575685,200,103.604163
-123.432253,200,103.741204
-126.126791,200,104.210243
-372.286649,200,104.36426
-119.598342,200,104.502515
-244.882929,200,105.886556
-123.806843,200,106.027507
-125.305261,200,106.165855
-125.730328,200,106.635742
-118.311418,200,106.77502
