#{"t_start": 1600707979.302523, "env_id": null}
r,l,t
-1265.571249,200,0.73741
-1220.598105,200,0.868715
-1204.52018,200,1.001511
-1251.816656,200,1.133118
-1004.029632,200,1.268667
-1245.007353,200,2.762874
-1165.394343,200,3.298845
-1052.261438,200,3.432246
-979.198477,200,3.567461
-1117.807909,200,3.704578
-1009.889007,200,5.074897
-1104.630076,200,5.217383
-1243.644867,200,5.742317
-1005.835789,200,5.868032
-1010.00469,200,6.003334
-997.949185,200,7.338126
-1059.028935,200,7.476004
-992.164897,200,7.614517
-1474.90617,200,8.097291
-903.650829,200,8.234818
-1010.076856,200,9.58421
-880.046166,200,9.723132
-1184.680573,200,9.861534
-1159.173568,200,10.00145
-888.33354,200,10.139274
-872.052235,200,11.85315
-1180.013785,200,11.990588
-957.448854,200,12.127077
-868.750113,200,12.294844
-979.315848,200,12.497876
-1066.608011,200,13.912449
-772.177966,200,14.562026
-960.085548,200,14.701484
-1188.834724,200,14.847119
-1129.830354,200,14.975104
-883.43895,200,16.545792
-987.018872,200,16.693672
-881.569692,200,17.268864
-761.220442,200,17.402109
-1006.45675,200,17.548532
-870.274964,200,18.99817
-629.91037,200,19.13732
-629.074185,200,19.277929
-840.652549,200,19.78593
-714.446917,200,19.925158
-858.081447,200,20.062186
-875.586624,200,21.480012
-746.270747,200,21.616585
-923.466985,200,21.753486
-737.172205,200,21.890201
-647.588621,200,22.366744
-378.188186,200,23.793218
-759.006013,200,23.938326
-622.637558,200,24.0773
-642.809707,200,24.217749
-502.016815,200,24.370599
-243.454448,200,26.161241
-498.994452,200,26.297806
-257.888845,200,26.437713
-610.100901,200,26.575665
-397.56088,200,26.714036
-382.549162,200,28.078598
-252.480961,200,28.556573
-258.057936,200,28.695174
-496.674559,200,28.833385
-507.820741,200,28.972555
-249.318547,200,30.335588
-346.195948,200,30.475599
-250.628569,200,30.947843
-253.105502,200,31.085678
-4.127643,200,31.220964
-377.551628,200,32.583854
-408.004782,200,32.724492
-252.831965,200,32.860703
-248.653035,200,33.001234
-245.910145,200,33.482849
-367.73083,200,34.858898
-376.270244,200,34.996361
-129.50098,200,35.134617
-253.82674,200,35.27335
-492.320227,200,35.414033
-244.471292,200,37.121742
-240.39385,200,37.26006
-129.654889,200,37.39917
-340.127211,200,37.538787
-6.621398,200,37.678686
-250.022652,200,37.817674
-119.584323,200,39.510307
-244.489748,200,39.649737
-126.87654,200,39.786984
-128.359352,200,39.925451
-123.578754,200,40.063271
-119.091238,200,41.429948
-130.19129,200,41.903318
-125.887902,200,42.046752
-241.985124,200,42.18523
-119.487247,200,42.322782
-124.477034,200,43.687152
-121.902066,200,43.822045
-244.30476,200,43.958057
-4.300526,200,44.449034
-129.999037,200,44.603285
-256.85549,200,45.979068
-242.950651,200,46.116899
-122.771115,200,46.253832
-232.335735,200,46.392564
-123.135621,200,46.857041
-127.578529,200,48.222454
-320.862323,200,48.360466
-4.491887,200,48.499702
-122.148746,200,48.6374
-256.446825,200,48.775453
-119.204081,200,50.485543
-125.389332,200,50.624434
-238.377261,200,50.762295
-243.663421,200,50.899687
-119.050934,200,51.040526
-125.068094,200,52.40411
-121.932505,200,52.879402
-127.521931,200,53.0199
-125.91943,200,53.157162
-123.458574,200,53.296422
-242.136434,200,54.662415
-118.944402,200,54.800734
-239.102019,200,54.939347
-122.448048,200,55.407466
-124.366917,200,55.545416
-3.77552,200,55.684662
-120.64829,200,57.068186
-3.919921,200,57.206008
-3.423232,200,57.343475
-119.407027,200,57.810845
-363.239124,200,57.949105
-124.848228,200,59.328804
-124.114971,200,59.466489
-4.027554,200,59.6042
-123.239985,200,59.742651
-233.274299,200,60.211895
-312.808543,200,61.586403
-130.450165,200,61.724736
-247.26183,200,61.863569
-127.790665,200,62.002779
-130.29922,200,62.144234
-125.269367,200,63.849201
-123.047969,200,63.989084
-307.626351,200,64.125327
-235.071639,200,64.263182
-125.10537,200,64.401646
-3.148541,200,65.778571
-4.727579,200,65.915349
-117.479904,200,66.386275
-238.526409,200,66.523813
-3.785744,200,66.662337
-124.805034,200,68.040806
-3.353114,200,68.179719
-2.990939,200,68.317146
-117.158156,200,68.783508
-121.207215,200,68.921369
-123.117595,200,70.300181
-125.691902,200,70.440265
-240.593846,200,70.578323
-262.274034,200,70.716294
-257.072031,200,71.192188
-116.177457,200,72.582051
-118.377278,200,72.719656
-126.166387,200,72.858024
-122.641164,200,72.998022
-118.95061,200,73.135235
-3.168851,200,74.843008
-115.853217,200,74.980856
-116.155008,200,75.118041
-235.120933,200,75.256413
-123.732268,200,75.394481
-235.058508,200,75.532253
-117.463156,200,76.91383
-259.150073,200,77.383792
-128.707837,200,77.522314
-116.910922,200,77.661127
-128.936135,200,77.799501
-122.306925,200,79.184804
-125.755385,200,79.32329
-254.123331,200,79.785969
-122.746793,200,79.923709
-125.754209,200,80.06446
-123.331898,200,81.441813
-229.731733,200,81.580983
-133.165578,200,81.718874
-128.52015,200,82.189614
-126.394537,200,82.328489
-127.273568,200,83.707797
-126.000022,200,83.846045
-124.127077,200,83.98467
-239.282143,200,84.124263
-4.124397,200,84.591297
-121.032555,200,85.970672
-121.983358,200,86.109769
-116.408073,200,86.24864
-126.054117,200,86.387485
-2.863465,200,86.525426
-125.483909,200,87.914243
-3.103363,200,88.385798
-320.069378,200,88.524719
-126.340576,200,88.662835
-3.039837,200,88.800549
-243.986126,200,90.191475
-237.654612,200,90.328794
-234.286602,200,90.799583
-120.613703,200,90.938047
-231.790779,200,91.07867
-124.865478,200,92.458208
-246.279088,200,92.59607
-125.101068,200,92.731634
-123.994113,200,93.201496
-2.984259,200,93.339776
-241.889574,200,93.478985
-124.322721,200,94.86133
-3.199007,200,95.001916
-118.836116,200,95.139995
-121.504682,200,95.607425
-247.879643,200,95.74627
-263.050777,200,97.138295
-124.193213,200,97.276696
-244.505857,200,97.414753
-127.627418,200,97.554423
-2.849247,200,97.692241
-3.122361,200,99.413761
-123.128282,200,99.551743
-242.125501,200,99.68958
-128.620314,200,99.827617
-115.544015,200,99.966041
-2.317226,200,101.348442
-243.474296,200,101.811138
-125.9241,200,101.949954
-120.965174,200,102.089574
-117.132445,200,102.227385
-3.379409,200,103.608065
-129.465935,200,103.745123
-122.424615,200,104.214143
-124.816274,200,104.368176
-123.652391,200,104.506409
-2.897146,200,105.890485
-304.672549,200,106.031415
-3.593264,200,106.169771
-241.267202,200,106.639616
-4.496275,200,106.778932
