#{"t_start": 1601387504.6972759, "env_id": null}
r,l,t
-112.0,112,138.208144
-115.0,115,138.922706
-84.0,84,139.116683
-160.0,160,139.486311
-91.0,91,139.697291
-158.0,158,140.044992
-170.0,170,140.976136
-111.0,111,141.231214
-111.0,111,141.481515
-113.0,113,141.733694
-154.0,154,142.079245
-116.0,116,142.695144
-84.0,84,142.882604
-118.0,118,143.151774
-90.0,90,143.341202
-116.0,116,143.597231
-88.0,88,143.798816
-157.0,157,144.550612
-116.0,116,144.807117
-118.0,118,145.06259
-86.0,86,145.261334
-85.0,85,145.444533
-119.0,119,145.691392
