#{"t_start": 1601387504.7024949, "env_id": null}
r,l,t
-114.0,114,105.715648
-116.0,116,105.991269
-116.0,116,106.249366
-89.0,89,106.462077
-87.0,87,106.65139
-155.0,155,107.470665
-153.0,153,107.807898
-94.0,94,108.026106
-111.0,111,108.277211
-114.0,114,108.535243
-119.0,119,108.812244
-155.0,155,109.630948
-117.0,117,109.903754
-84.0,84,110.091243
-116.0,116,110.347254
-116.0,116,110.602862
-112.0,112,111.274424
-91.0,91,111.484804
-116.0,116,111.742058
-115.0,115,112.002426
-86.0,86,112.207623
-115.0,115,112.468309
-169.0,169,113.247708
-115.0,115,113.505413
-112.0,112,113.757767
-111.0,111,114.010292
-113.0,113,114.262695
-148.0,148,115.113048
-91.0,91,115.321803
-113.0,113,115.573868
-113.0,113,115.828592
-113.0,113,116.084463
-87.0,87,116.275889
-113.0,113,116.978466
-85.0,85,117.177827
-116.0,116,117.432324
-87.0,87,117.620053
-91.0,91,117.825041
-86.0,86,118.011511
-115.0,115,118.738561
-111.0,111,118.985297
-115.0,115,119.237755
-117.0,117,119.497742
-116.0,116,119.743666
-117.0,117,120.381656
-86.0,86,120.565287
-86.0,86,120.752431
-112.0,112,120.999578
-116.0,116,121.266486
-111.0,111,121.517891
-115.0,115,122.167454
-115.0,115,122.418643
-112.0,112,122.66667
-114.0,114,122.916962
-112.0,112,123.164505
-87.0,87,123.362085
-153.0,153,124.170842
-84.0,84,124.355428
-112.0,112,124.602406
-85.0,85,124.798492
-113.0,113,125.048441
-113.0,113,125.300118
-168.0,168,126.135054
-148.0,148,126.479128
-83.0,83,126.662156
-148.0,148,127.000288
-89.0,89,127.208156
-110.0,110,127.88186
-161.0,161,128.254086
-153.0,153,128.607015
-113.0,113,128.86596
-114.0,114,129.536481
-113.0,113,129.799698
-87.0,87,130.00703
-85.0,85,130.196833
-111.0,111,130.452184
-115.0,115,130.709959
-111.0,111,131.416175
-116.0,116,131.678682
-115.0,115,131.961491
-114.0,114,132.218385
-115.0,115,132.482578
-114.0,114,132.725438
-114.0,114,133.379083
-112.0,112,133.63209
-112.0,112,133.887146
-89.0,89,134.093051
-118.0,118,134.356459
-116.0,116,134.616295
-114.0,114,135.279964
-85.0,85,135.485886
-119.0,119,135.756521
-90.0,90,135.977859
-113.0,113,136.24341
-119.0,119,136.940548
-111.0,111,137.193176
-115.0,115,137.455174
-88.0,88,137.672383
-118.0,118,137.938568
-115.0,115,138.20317
-114.0,114,138.916083
-86.0,86,139.113343
-85.0,85,139.306164
-154.0,154,139.663822
-170.0,170,140.054192
-151.0,151,140.932334
-84.0,84,141.123238
-156.0,156,141.476543
-113.0,113,141.728701
-97.0,97,141.943184
-85.0,85,142.126997
-86.0,86,142.686916
-90.0,90,142.883293
-163.0,163,143.252907
-170.0,170,143.622833
-85.0,85,143.821563
-85.0,85,144.405102
-119.0,119,144.664818
-114.0,114,144.917845
-88.0,88,145.117159
-117.0,117,145.372592
-112.0,112,145.614392
