#{"t_start": 1601387504.6961029, "env_id": null}
r,l,t
-107.0,107,59.251591
-141.0,141,59.546209
-145.0,145,59.854165
-108.0,108,60.503952
-111.0,111,60.731216
-108.0,108,60.942974
-109.0,109,61.169013
-153.0,153,61.486297
-149.0,149,62.19484
-110.0,110,62.420671
-112.0,112,62.648336
-111.0,111,62.876351
-152.0,152,63.18282
-111.0,111,63.835115
-112.0,112,64.064536
-113.0,113,64.295321
-146.0,146,64.593975
-112.0,112,64.822959
-150.0,150,65.548657
-154.0,154,65.854807
-112.0,112,66.084932
-151.0,151,66.404171
-151.0,151,66.708804
-114.0,114,67.346029
-111.0,111,67.592798
-159.0,159,67.987372
-149.0,149,68.307037
-151.0,151,69.085076
-112.0,112,69.318223
-87.0,87,69.49154
-163.0,163,69.837694
-152.0,152,70.142948
-111.0,111,70.740683
-111.0,111,70.971777
-110.0,110,71.199193
-111.0,111,71.429528
-111.0,111,71.65668
-168.0,168,72.37997
-115.0,115,72.617928
-116.0,116,72.864509
-111.0,111,73.104464
-115.0,115,73.350217
-113.0,113,73.587822
-114.0,114,74.201176
-115.0,115,74.451611
-113.0,113,74.701146
-116.0,116,74.956022
-114.0,114,75.185042
-112.0,112,75.861719
-110.0,110,76.105058
-160.0,160,76.442697
-154.0,154,76.760164
-111.0,111,77.002604
-151.0,151,77.776526
-113.0,113,78.048015
-114.0,114,78.296129
-114.0,114,78.544726
-114.0,114,78.781581
-84.0,84,79.355635
-92.0,92,79.568804
-113.0,113,79.810359
-112.0,112,80.054693
-112.0,112,80.310953
-89.0,89,80.51231
-83.0,83,80.691568
-84.0,84,81.34891
-112.0,112,81.617026
-86.0,86,81.810328
-113.0,113,82.0814
-114.0,114,82.356105
-86.0,86,82.54811
-116.0,116,83.242889
-113.0,113,83.499579
-112.0,112,83.756459
-118.0,118,84.035622
-117.0,117,84.29813
-168.0,168,85.13689
-114.0,114,85.443183
-112.0,112,85.786825
-114.0,114,86.051274
-116.0,116,86.312864
-89.0,89,86.936718
-150.0,150,87.274139
-90.0,90,87.49148
-157.0,157,87.837489
-115.0,115,88.105979
-112.0,112,88.358846
-112.0,112,89.101115
-117.0,117,89.37255
-87.0,87,89.576413
-83.0,83,89.767861
-164.0,164,90.169828
-110.0,110,90.91946
-111.0,111,91.186388
-112.0,112,91.446461
-84.0,84,91.639111
-114.0,114,91.895895
-111.0,111,92.153236
-156.0,156,93.003034
-148.0,148,93.338406
-91.0,91,93.545427
-115.0,115,93.800723
-159.0,159,94.146548
-154.0,154,94.976522
-115.0,115,95.230254
-148.0,148,95.576096
-110.0,110,95.822714
-116.0,116,96.515823
-116.0,116,96.772941
-156.0,156,97.127169
-84.0,84,97.311566
-85.0,85,97.497252
-115.0,115,97.762745
-145.0,145,98.54985
-113.0,113,98.798687
-113.0,113,99.052606
-89.0,89,99.244811
-116.0,116,99.515826
-115.0,115,100.155255
-111.0,111,100.402482
-85.0,85,100.586321
-113.0,113,100.835479
-174.0,174,101.225506
-117.0,117,101.480216
-113.0,113,102.136172
-87.0,87,102.335879
-117.0,117,102.594016
-117.0,117,102.850736
-87.0,87,103.053419
-116.0,116,103.745032
-111.0,111,103.995046
-117.0,117,104.252429
-114.0,114,104.508137
-116.0,116,104.773688
-157.0,157,105.126512
-112.0,112,105.773093
-115.0,115,106.033192
-113.0,113,106.287651
-156.0,156,106.64689
-85.0,85,106.829885
-85.0,85,107.488376
-84.0,84,107.674206
-85.0,85,107.875473
-115.0,115,108.135979
-116.0,116,108.396655
-87.0,87,108.603388
-112.0,112,109.334381
-160.0,160,109.693361
-90.0,90,109.888143
-117.0,117,110.161674
-111.0,111,110.397712
-113.0,113,110.663088
-85.0,85,111.268848
-111.0,111,111.521435
-112.0,112,111.772529
-114.0,114,112.032185
-113.0,113,112.290783
-111.0,111,112.543713
-156.0,156,113.290604
-116.0,116,113.550275
-112.0,112,113.801656
-111.0,111,114.054445
-111.0,111,114.306717
-111.0,111,115.074393
-147.0,147,115.404372
-116.0,116,115.663336
-86.0,86,115.86441
-114.0,114,116.120478
-89.0,89,116.765531
-115.0,115,117.020272
-90.0,90,117.226873
-88.0,88,117.428368
-87.0,87,117.616345
-117.0,117,117.870883
-112.0,112,118.118669
-114.0,114,118.833572
-158.0,158,119.184974
-83.0,83,119.370498
-112.0,112,119.618525
-115.0,115,119.868535
-114.0,114,120.49636
-114.0,114,120.747245
-89.0,89,120.936836
-165.0,165,121.31288
-111.0,111,121.562625
-113.0,113,122.208586
-87.0,87,122.395399
-112.0,112,122.643215
-83.0,83,122.824455
-115.0,115,123.088416
-88.0,88,123.274578
-112.0,112,124.00086
-88.0,88,124.201737
-155.0,155,124.536549
-112.0,112,124.783048
-152.0,152,125.128083
-112.0,112,125.378444
-110.0,110,126.089759
-110.0,110,126.342118
-152.0,152,126.674936
-111.0,111,126.934167
-111.0,111,127.188034
-84.0,84,127.811547
-151.0,151,128.164093
-84.0,84,128.354319
-89.0,89,128.550043
-115.0,115,128.824046
-88.0,88,129.01849
-115.0,115,129.694669
-152.0,152,130.051113
-115.0,115,130.311575
-115.0,115,130.57043
-116.0,116,130.831201
-111.0,111,131.538532
-115.0,115,131.81374
-116.0,116,132.081588
-116.0,116,132.344752
-115.0,115,132.598553
-115.0,115,133.247628
-92.0,92,133.458599
-115.0,115,133.716403
-111.0,111,133.969168
-117.0,117,134.242174
-117.0,117,134.503773
-116.0,116,135.172099
-118.0,118,135.450592
-85.0,85,135.645253
-117.0,117,135.916684
-112.0,112,136.182524
-113.0,113,136.442141
-88.0,88,137.077957
-118.0,118,137.345178
-112.0,112,137.607365
-94.0,94,137.826008
-88.0,88,138.025351
-119.0,119,138.306547
-155.0,155,139.110213
-152.0,152,139.456388
-87.0,87,139.660988
-88.0,88,139.852781
-155.0,155,140.212472
-112.0,112,141.005034
-86.0,86,141.197957
-86.0,86,141.386415
-113.0,113,141.652376
-85.0,85,141.837738
-164.0,164,142.196816
-119.0,119,142.834013
-88.0,88,143.022089
-162.0,162,143.380266
-84.0,84,143.563093
-94.0,94,143.772139
-86.0,86,144.371745
-115.0,115,144.62545
-111.0,111,144.8744
-112.0,112,145.120304
-112.0,112,145.369173
-119.0,119,145.620468
