#{"t_start": 1601387504.70138, "env_id": null}
r,l,t
-111.0,111,71.423123
-84.0,84,71.59107
-116.0,116,71.826189
-90.0,90,72.401579
-165.0,165,72.738186
-119.0,119,72.991088
-117.0,117,73.245167
-111.0,111,73.483304
-89.0,89,74.039447
-115.0,115,74.28618
-114.0,114,74.551626
-115.0,115,74.791141
-116.0,116,75.029644
-113.0,113,75.257109
-110.0,110,75.941093
-114.0,114,76.182772
-157.0,157,76.516782
-152.0,152,76.847908
-153.0,153,77.604286
-155.0,155,77.978036
-163.0,163,78.339735
-114.0,114,78.580716
-115.0,115,78.820766
-86.0,86,79.41503
-85.0,85,79.600096
-86.0,86,79.778305
-114.0,114,80.038101
-116.0,116,80.30028
-116.0,116,80.552708
-89.0,89,81.222628
-90.0,90,81.426352
-115.0,115,81.694225
-117.0,117,81.977014
-115.0,115,82.248981
-117.0,117,82.512692
-115.0,115,83.206975
-117.0,117,83.48137
-84.0,84,83.669454
-91.0,91,83.882082
-115.0,115,84.143177
-114.0,114,84.40635
-116.0,116,85.125296
-113.0,113,85.416715
-115.0,115,85.765727
-114.0,114,86.043312
-114.0,114,86.301566
-84.0,84,86.491381
-117.0,117,87.168368
-114.0,114,87.434805
-111.0,111,87.689183
-112.0,112,87.942435
-86.0,86,88.142422
-113.0,113,88.877131
-112.0,112,89.138801
-111.0,111,89.4012
-156.0,156,89.762842
-165.0,165,90.166423
-114.0,114,90.922715
-112.0,112,91.190437
-83.0,83,91.377796
-114.0,114,91.644466
-110.0,110,91.895169
-113.0,113,92.155351
-113.0,113,92.904055
-160.0,160,93.267899
-156.0,156,93.623128
-151.0,151,93.955485
-113.0,113,94.685637
-111.0,111,94.937196
-116.0,116,95.206038
-151.0,151,95.543356
-114.0,114,95.79629
-117.0,117,96.503365
-113.0,113,96.756316
-156.0,156,97.097939
-111.0,111,97.347544
-112.0,112,97.596625
-171.0,171,98.445169
-118.0,118,98.701896
-89.0,89,98.906062
-116.0,116,99.163684
-86.0,86,99.365058
-153.0,153,99.69947
-83.0,83,100.26765
-111.0,111,100.515447
-111.0,111,100.761304
-116.0,116,101.017448
-112.0,112,101.265295
-113.0,113,101.921422
-118.0,118,102.190431
-117.0,117,102.447906
-159.0,159,102.802193
-113.0,113,103.0559
-119.0,119,103.764237
-111.0,111,104.014471
-164.0,164,104.378852
-91.0,91,104.573416
-169.0,169,104.955664
-88.0,88,105.551619
-89.0,89,105.744849
-112.0,112,106.001085
-116.0,116,106.259045
-84.0,84,106.464793
-164.0,164,106.82489
-113.0,113,107.549494
-87.0,87,107.739411
-92.0,92,107.955336
-154.0,154,108.30696
-116.0,116,108.568529
-166.0,166,109.418602
-111.0,111,109.668335
-114.0,114,109.925422
-156.0,156,110.276586
-90.0,90,110.484002
-112.0,112,111.155595
-159.0,159,111.514954
-112.0,112,111.765901
-114.0,114,112.02536
-117.0,117,112.290487
-111.0,111,112.543059
-111.0,111,113.186682
-161.0,161,113.549811
-113.0,113,113.802992
-115.0,115,114.061028
-116.0,116,114.334856
-162.0,162,115.212909
-111.0,111,115.46545
-89.0,89,115.659809
-118.0,118,115.934653
-111.0,111,116.183875
-153.0,153,116.972065
-114.0,114,117.226186
-112.0,112,117.475056
-114.0,114,117.725744
-86.0,86,117.925093
-114.0,114,118.636566
-85.0,85,118.82289
-156.0,156,119.170509
-84.0,84,119.357344
-115.0,115,119.610561
-157.0,157,119.938913
-90.0,90,120.525973
-153.0,153,120.858837
-84.0,84,121.053454
-114.0,114,121.306286
-116.0,116,121.563188
-111.0,111,122.206482
-111.0,111,122.453064
-116.0,116,122.705289
-117.0,117,122.960802
-114.0,114,123.222484
-154.0,154,124.031955
-150.0,150,124.373285
-150.0,150,124.699051
-114.0,114,124.950497
-156.0,156,125.301052
-112.0,112,126.015293
-86.0,86,126.20574
-113.0,113,126.461295
-149.0,149,126.808576
-86.0,86,126.999795
-158.0,158,127.797658
-150.0,150,128.135408
-111.0,111,128.391491
-115.0,115,128.649414
-113.0,113,128.909249
-115.0,115,129.596203
-111.0,111,129.841424
-179.0,179,130.262173
-112.0,112,130.516887
-113.0,113,130.773288
-86.0,86,131.417116
-115.0,115,131.678191
-115.0,115,131.949368
-117.0,117,132.222525
-115.0,115,132.486378
-115.0,115,132.731119
-87.0,87,133.332345
-116.0,116,133.590191
-115.0,115,133.851553
-111.0,111,134.101556
-89.0,89,134.309498
-119.0,119,134.573384
-119.0,119,135.244814
-85.0,85,135.45004
-113.0,113,135.712204
-117.0,117,135.987
-117.0,117,136.258355
-85.0,85,136.461423
-87.0,87,137.083437
-90.0,90,137.294969
-164.0,164,137.67652
-112.0,112,137.933029
-84.0,84,138.123584
-116.0,116,138.843168
-154.0,154,139.192671
-151.0,151,139.548648
-153.0,153,139.887995
-87.0,87,140.093932
-111.0,111,140.887057
-173.0,173,141.269956
-165.0,165,141.650223
-111.0,111,141.89699
-87.0,87,142.084241
-86.0,86,142.631349
-115.0,115,142.901427
-117.0,117,143.156673
-171.0,171,143.539701
-111.0,111,143.786022
-114.0,114,144.437826
-116.0,116,144.693057
-118.0,118,144.951066
-113.0,113,145.200397
-87.0,87,145.399498
-115.0,115,145.643749
