#{"t_start": 1601387504.691444, "env_id": null}
r,l,t
-112.0,112,76.127269
-112.0,112,76.36481
-162.0,162,76.718945
-152.0,152,77.040699
-111.0,111,77.714773
-111.0,111,77.989147
-87.0,87,78.173891
-111.0,111,78.423029
-114.0,114,78.66202
-113.0,113,78.902119
-113.0,113,79.563637
-90.0,90,79.748057
-84.0,84,79.92556
-165.0,165,80.308394
-116.0,116,80.560954
-113.0,113,81.278102
-121.0,121,81.571244
-112.0,112,81.833061
-85.0,85,82.033805
-86.0,86,82.231878
-114.0,114,82.490425
-113.0,113,83.181037
-113.0,113,83.451553
-84.0,84,83.639467
-87.0,87,83.832765
-116.0,116,84.095719
-118.0,118,84.371488
-87.0,87,85.025817
-114.0,114,85.30495
-117.0,117,85.643913
-114.0,114,85.947246
-116.0,116,86.208004
-116.0,116,86.473794
-89.0,89,87.09597
-119.0,119,87.367148
-111.0,111,87.625037
-112.0,112,87.876915
-111.0,111,88.127041
-159.0,159,88.97013
-114.0,114,89.234547
-162.0,162,89.620822
-117.0,117,89.906114
-159.0,159,90.283242
-165.0,165,91.161318
-110.0,110,91.418681
-113.0,113,91.683423
-110.0,110,91.936319
-111.0,111,92.189584
-114.0,114,92.942206
-163.0,163,93.310212
-151.0,151,93.644029
-153.0,153,93.991544
-83.0,83,94.652708
-111.0,111,94.903552
-83.0,83,95.090894
-116.0,116,95.35769
-161.0,161,95.721338
-90.0,90,95.912287
-115.0,115,96.606504
-112.0,112,96.856567
-161.0,161,97.231784
-111.0,111,97.468522
-89.0,89,97.671286
-161.0,161,98.493511
-92.0,92,98.699666
-84.0,84,98.883659
-158.0,158,99.240747
-118.0,118,99.50141
-117.0,117,100.156761
-160.0,160,100.511833
-115.0,115,100.763708
-116.0,116,101.019792
-156.0,156,101.368331
-86.0,86,101.961158
-117.0,117,102.227939
-88.0,88,102.418957
-114.0,114,102.671014
-86.0,86,102.870141
-117.0,117,103.128991
-114.0,114,103.819591
-87.0,87,104.008604
-112.0,112,104.258377
-91.0,91,104.4686
-118.0,118,104.724472
-93.0,93,104.934631
-116.0,116,105.596355
-87.0,87,105.787875
-116.0,116,106.049364
-112.0,112,106.302609
-113.0,113,106.56073
-114.0,114,106.812654
-112.0,112,107.53497
-113.0,113,107.787527
-115.0,115,108.063274
-116.0,116,108.320984
-115.0,115,108.581376
-116.0,116,109.319897
-90.0,90,109.526473
-155.0,155,109.879308
-163.0,163,110.243896
-116.0,116,110.50088
-117.0,117,111.179226
-113.0,113,111.433188
-115.0,115,111.702074
-112.0,112,111.95694
-118.0,118,112.222784
-112.0,112,112.478841
-83.0,83,113.057679
-112.0,112,113.308496
-117.0,117,113.581887
-111.0,111,113.819553
-115.0,115,114.091043
-113.0,113,114.347331
-159.0,159,115.220909
-92.0,92,115.420699
-113.0,113,115.675676
-113.0,113,115.942633
-116.0,116,116.199546
-156.0,156,117.004302
-84.0,84,117.190159
-84.0,84,117.374996
-148.0,148,117.698341
-111.0,111,117.946866
-91.0,91,118.612072
-115.0,115,118.86591
-161.0,161,119.221744
-116.0,116,119.480492
-111.0,111,119.722136
-116.0,116,119.969884
-117.0,117,120.608675
-117.0,117,120.865367
-115.0,115,121.117643
-113.0,113,121.368769
-157.0,157,121.719154
-114.0,114,122.368621
-86.0,86,122.568234
-170.0,170,122.934439
-112.0,112,123.182093
-111.0,111,123.426616
-84.0,84,124.099979
-84.0,84,124.282465
-110.0,110,124.527798
-156.0,156,124.863406
-112.0,112,125.112635
-86.0,86,125.312147
-151.0,151,126.108693
-86.0,86,126.313079
-148.0,148,126.641159
-85.0,85,126.834534
-84.0,84,127.023671
-111.0,111,127.716189
-158.0,158,128.072815
-83.0,83,128.264633
-86.0,86,128.468226
-84.0,84,128.654462
-112.0,112,128.912763
-86.0,86,129.104237
-113.0,113,129.791924
-85.0,85,129.984311
-115.0,115,130.24379
-169.0,169,130.633458
-115.0,115,130.892769
-114.0,114,131.604573
-115.0,115,131.869069
-113.0,113,132.131187
-112.0,112,132.390403
-114.0,114,132.638695
-89.0,89,132.839183
-116.0,116,133.497691
-113.0,113,133.753064
-118.0,118,134.027605
-120.0,120,134.293749
-113.0,113,134.549623
-116.0,116,135.218703
-115.0,115,135.491948
-84.0,84,135.684973
-165.0,165,136.075225
-88.0,88,136.285255
-86.0,86,136.477245
-112.0,112,137.160611
-95.0,95,137.38141
-113.0,113,137.647371
-112.0,112,137.904367
-116.0,116,138.172345
-113.0,113,138.870151
-84.0,84,139.073681
-90.0,90,139.275756
-87.0,87,139.484322
-160.0,160,139.847067
-112.0,112,140.103387
-84.0,84,140.830026
-84.0,84,141.018109
-112.0,112,141.273635
-117.0,117,141.534335
-159.0,159,141.887864
-114.0,114,142.138966
-118.0,118,142.77472
-114.0,114,143.024993
-114.0,114,143.274496
-89.0,89,143.480634
-117.0,117,143.733769
-113.0,113,144.384925
-116.0,116,144.640163
-116.0,116,144.908424
-116.0,116,145.160956
-157.0,157,145.511229
