#{"t_start": 1601387504.708784, "env_id": null}
r,l,t
-142.0,142,49.780979
-150.0,150,50.107838
-150.0,150,50.441347
-142.0,142,50.749871
-139.0,139,51.483792
-141.0,141,51.79797
-138.0,138,52.086583
-145.0,145,52.381775
-141.0,141,52.670893
-139.0,139,53.412857
-141.0,141,53.703411
-148.0,148,54.022824
-146.0,146,54.33492
-136.0,136,55.130139
-140.0,140,55.447943
-142.0,142,55.754903
-140.0,140,56.043611
-139.0,139,56.318557
-140.0,140,57.110652
-143.0,143,57.415544
-141.0,141,57.707825
-135.0,135,58.001857
-139.0,139,58.736782
-145.0,145,59.060856
-144.0,144,59.370965
-108.0,108,59.598065
-108.0,108,59.817087
-110.0,110,60.472431
-109.0,109,60.696828
-109.0,109,60.92327
-112.0,112,61.152882
-145.0,145,61.447796
-110.0,110,62.082716
-112.0,112,62.310534
-113.0,113,62.539745
-150.0,150,62.841276
-113.0,113,63.073179
-108.0,108,63.29651
-111.0,111,63.950458
-158.0,158,64.27565
-146.0,146,64.574021
-155.0,155,64.895144
-146.0,146,65.602825
-155.0,155,65.924684
-110.0,110,66.139925
-156.0,156,66.464236
-157.0,157,67.192247
-111.0,111,67.42813
-112.0,112,67.670749
-108.0,108,67.962384
-147.0,147,68.266211
-114.0,114,68.972848
-159.0,159,69.303334
-86.0,86,69.475377
-153.0,153,69.795766
-111.0,111,70.024579
-111.0,111,70.253385
-112.0,112,70.854384
-169.0,169,71.194361
-116.0,116,71.444157
-158.0,158,71.753985
-86.0,86,72.325254
-115.0,115,72.562628
-116.0,116,72.796457
-113.0,113,73.034131
-116.0,116,73.297056
-119.0,119,73.543767
-118.0,118,74.16256
-115.0,115,74.422333
-111.0,111,74.6585
-114.0,114,74.910777
-111.0,111,75.136968
-113.0,113,75.809801
-112.0,112,76.059945
-153.0,153,76.375388
-112.0,112,76.613957
-154.0,154,76.949071
-151.0,151,77.703988
-164.0,164,78.090603
-114.0,114,78.357184
-114.0,114,78.598618
-88.0,88,78.77464
-112.0,112,79.421944
-111.0,111,79.663064
-111.0,111,79.901536
-114.0,114,80.16332
-84.0,84,80.343154
-83.0,83,80.537933
-160.0,160,81.36497
-116.0,116,81.639689
-88.0,88,81.835733
-116.0,116,82.125038
-87.0,87,82.317098
-116.0,116,82.582503
-111.0,111,83.268176
-113.0,113,83.526327
-162.0,162,83.893964
-115.0,115,84.170607
-118.0,118,84.43752
-86.0,86,85.086901
-113.0,113,85.372843
-114.0,114,85.731279
-116.0,116,86.006835
-110.0,110,86.255983
-117.0,117,86.937913
-154.0,154,87.295197
-154.0,154,87.644082
-111.0,111,87.895274
-111.0,111,88.145951
-169.0,169,89.017289
-113.0,113,89.27998
-170.0,170,89.679869
-112.0,112,89.948465
-154.0,154,90.80957
-112.0,112,91.0722
-112.0,112,91.33244
-113.0,113,91.59912
-165.0,165,91.971577
-168.0,168,92.847804
-114.0,114,93.110284
-172.0,172,93.50302
-158.0,158,93.85959
-111.0,111,94.100412
-147.0,147,94.915405
-83.0,83,95.101825
-112.0,112,95.349896
-85.0,85,95.540642
-111.0,111,95.789199
-111.0,111,96.474799
-117.0,117,96.733353
-111.0,111,96.983584
-155.0,155,97.335785
-112.0,112,97.585194
-162.0,162,98.407572
-111.0,111,98.65435
-92.0,92,98.862735
-167.0,167,99.232674
-84.0,84,99.430724
-117.0,117,99.687819
-116.0,116,100.329025
-111.0,111,100.575761
-85.0,85,100.760058
-115.0,115,101.026678
-112.0,112,101.275149
-114.0,114,101.932549
-112.0,112,102.180306
-111.0,111,102.429089
-112.0,112,102.678673
-158.0,158,103.034049
-114.0,114,103.28768
-115.0,115,103.978562
-84.0,84,104.162809
-85.0,85,104.351339
-119.0,119,104.623161
-116.0,116,104.876948
-92.0,92,105.086354
-86.0,86,105.667207
-162.0,162,106.035681
-111.0,111,106.287579
-147.0,147,106.620272
-155.0,155,107.440379
-86.0,86,107.640855
-112.0,112,107.897625
-112.0,112,108.150913
-118.0,118,108.414013
-92.0,92,108.628099
-115.0,115,109.363424
-115.0,115,109.619009
-119.0,119,109.881917
-114.0,114,110.151033
-113.0,113,110.402548
-117.0,117,110.660905
-116.0,116,111.33726
-115.0,115,111.594685
-113.0,113,111.847332
-112.0,112,112.107603
-85.0,85,112.311397
-149.0,149,113.038046
-84.0,84,113.223026
-159.0,159,113.582804
-156.0,156,113.939605
-112.0,112,114.191725
-90.0,90,114.91624
-83.0,83,115.102557
-87.0,87,115.292589
-114.0,114,115.546707
-164.0,164,115.929058
-154.0,154,116.268139
-116.0,116,116.987756
-114.0,114,117.241425
-154.0,154,117.575591
-85.0,85,117.771517
-85.0,85,117.95745
-92.0,92,118.624936
-86.0,86,118.812746
-114.0,114,119.063364
-118.0,118,119.334476
-117.0,117,119.591847
-112.0,112,119.827041
-117.0,117,120.457538
-168.0,168,120.835518
-115.0,115,121.087763
-115.0,115,121.341737
-112.0,112,121.591912
-111.0,111,122.235672
-115.0,115,122.488386
-90.0,90,122.691027
-112.0,112,122.938936
-111.0,111,123.185051
-148.0,148,123.985863
-159.0,159,124.339286
-116.0,116,124.591768
-159.0,159,124.944901
-114.0,114,125.197469
-112.0,112,125.910326
-158.0,158,126.270581
-157.0,157,126.624603
-154.0,154,126.98397
-88.0,88,127.178675
-86.0,86,127.805288
-114.0,114,128.075441
-111.0,111,128.320959
-116.0,116,128.593461
-112.0,112,128.851019
-163.0,163,129.637166
-112.0,112,129.895495
-86.0,86,130.087347
-115.0,115,130.348912
-116.0,116,130.619756
-115.0,115,130.879166
-114.0,114,131.590875
-116.0,116,131.856939
-118.0,118,132.138544
-114.0,114,132.401906
-116.0,116,132.651192
-87.0,87,133.237254
-111.0,111,133.488172
-112.0,112,133.742261
-111.0,111,133.994658
-114.0,114,134.250855
-113.0,113,134.519758
-84.0,84,135.111718
-84.0,84,135.302391
-84.0,84,135.492657
-118.0,118,135.775495
-87.0,87,135.979937
-117.0,117,136.251265
-115.0,115,136.954551
-111.0,111,137.207873
-116.0,116,137.470994
-91.0,91,137.680619
-84.0,84,137.88182
-87.0,87,138.077578
-91.0,91,138.292663
-93.0,93,138.950761
-156.0,156,139.303554
-112.0,112,139.560781
-154.0,154,139.913481
-95.0,95,140.132297
-111.0,111,140.924682
-91.0,91,141.137776
-86.0,86,141.325827
-154.0,154,141.677463
-84.0,84,141.859986
-88.0,88,142.048756
-111.0,111,142.656843
-111.0,111,142.908411
-112.0,112,143.156559
-115.0,115,143.410553
-112.0,112,143.656402
-96.0,96,143.870881
-114.0,114,144.534962
-117.0,117,144.792987
-113.0,113,145.041542
-94.0,94,145.251875
-112.0,112,145.498945
