#{"t_start": 1601387504.710025, "env_id": null}
r,l,t
-115.0,115,91.920449
-111.0,111,92.173225
-116.0,116,92.928713
-84.0,84,93.11529
-112.0,112,93.370233
-162.0,162,93.73212
-111.0,111,93.980883
-114.0,114,94.712318
-111.0,111,94.966144
-112.0,112,95.215427
-155.0,155,95.571433
-85.0,85,95.757351
-85.0,85,95.955798
-87.0,87,96.581364
-114.0,114,96.834486
-115.0,115,97.092617
-115.0,115,97.360799
-113.0,113,97.611566
-114.0,114,97.863604
-115.0,115,98.579861
-84.0,84,98.762605
-151.0,151,99.109523
-163.0,163,99.472931
-117.0,117,100.116288
-117.0,117,100.384253
-115.0,115,100.637122
-86.0,86,100.822255
-111.0,111,101.071517
-86.0,86,101.257007
-116.0,116,101.929908
-92.0,92,102.124214
-119.0,119,102.396596
-84.0,84,102.580631
-92.0,92,102.788175
-86.0,86,102.97838
-112.0,112,103.22714
-155.0,155,104.014799
-84.0,84,104.199442
-93.0,93,104.411234
-116.0,116,104.665065
-117.0,117,104.934779
-86.0,86,105.121634
-111.0,111,105.76703
-160.0,160,106.130176
-156.0,156,106.492013
-114.0,114,106.744575
-87.0,87,106.925999
-161.0,161,107.763937
-157.0,157,108.125936
-86.0,86,108.315204
-89.0,89,108.523326
-90.0,90,108.733403
-111.0,111,109.462702
-116.0,116,109.720006
-157.0,157,110.077976
-84.0,84,110.26126
-115.0,115,110.517575
-93.0,93,111.148836
-149.0,149,111.480363
-85.0,85,111.667543
-114.0,114,111.937551
-85.0,85,112.128608
-113.0,113,112.387545
-111.0,111,113.032442
-87.0,87,113.221906
-114.0,114,113.478792
-111.0,111,113.729221
-116.0,116,114.001562
-112.0,112,114.252461
-112.0,112,115.023608
-157.0,157,115.368379
-117.0,117,115.641249
-111.0,111,115.891465
-86.0,86,116.081641
-111.0,111,116.784692
-111.0,111,117.033643
-116.0,116,117.28929
-113.0,113,117.539227
-114.0,114,117.789658
-114.0,114,118.052781
-111.0,111,118.749898
-85.0,85,118.946885
-115.0,115,119.199349
-115.0,115,119.456543
-112.0,112,119.700397
-117.0,117,119.936781
-115.0,115,120.58512
-111.0,111,120.832853
-114.0,114,121.083617
-83.0,83,121.264786
-152.0,152,121.599153
-156.0,156,122.345169
-116.0,116,122.599317
-159.0,159,122.951057
-111.0,111,123.196466
-146.0,146,123.994205
-96.0,96,124.207091
-111.0,111,124.453824
-89.0,89,124.65584
-85.0,85,124.83994
-114.0,114,125.091835
-115.0,115,125.359288
-87.0,87,126.011492
-111.0,111,126.264697
-89.0,89,126.458752
-87.0,87,126.658916
-111.0,111,126.917838
-111.0,111,127.17139
-159.0,159,127.96763
-110.0,110,128.226269
-114.0,114,128.483333
-112.0,112,128.737292
-111.0,111,128.994821
-112.0,112,129.666524
-163.0,163,130.039476
-111.0,111,130.293752
-116.0,116,130.553703
-112.0,112,130.809149
-92.0,92,131.475484
-115.0,115,131.735585
-111.0,111,132.000094
-117.0,117,132.259902
-112.0,112,132.51726
-115.0,115,132.763183
-117.0,117,133.434813
-116.0,116,133.694096
-85.0,85,133.884182
-86.0,86,134.085854
-114.0,114,134.342776
-114.0,114,134.600116
-113.0,113,135.262599
-118.0,118,135.529481
-117.0,117,135.811773
-117.0,117,136.09451
-118.0,118,136.360009
-113.0,113,137.044812
-116.0,116,137.320933
-112.0,112,137.581415
-113.0,113,137.843712
-86.0,86,138.039413
-155.0,155,138.840662
-112.0,112,139.101343
-84.0,84,139.292952
-150.0,150,139.632
-165.0,165,140.01395
-162.0,162,140.921938
-113.0,113,141.18009
-89.0,89,141.373239
-88.0,88,141.578193
-88.0,88,141.768193
-117.0,117,142.034595
-161.0,161,142.756951
-113.0,113,143.005602
-117.0,117,143.25907
-113.0,113,143.511737
-113.0,113,143.760523
-115.0,115,144.426529
-117.0,117,144.683142
-119.0,119,144.942811
-114.0,114,145.193583
-119.0,119,145.463512
-117.0,117,145.706779
