#{"t_start": 1601387504.703616, "env_id": null}
r,l,t
-149.0,149,39.204108
-143.0,143,39.502679
-143.0,143,39.82971
-142.0,142,40.674433
-154.0,154,40.998492
-143.0,143,41.297551
-150.0,150,41.634495
-140.0,140,41.927385
-144.0,144,42.698451
-145.0,145,43.00047
-141.0,141,43.306641
-138.0,138,43.616501
-140.0,140,44.389566
-138.0,138,44.685125
-138.0,138,44.96492
-136.0,136,45.276473
-137.0,137,46.072011
-137.0,137,46.358436
-135.0,135,46.630499
-134.0,134,46.915014
-139.0,139,47.216461
-138.0,138,48.014273
-138.0,138,48.309875
-144.0,144,48.604933
-144.0,144,48.901094
-139.0,139,49.625284
-136.0,136,49.911996
-140.0,140,50.222166
-140.0,140,50.526612
-149.0,149,50.85005
-138.0,138,51.5952
-146.0,146,51.905508
-142.0,142,52.19602
-140.0,140,52.485812
-146.0,146,53.247057
-139.0,139,53.536279
-139.0,139,53.824477
-140.0,140,54.116287
-147.0,147,54.448206
-144.0,144,55.243894
-139.0,139,55.560983
-152.0,152,55.886954
-143.0,143,56.182926
-144.0,144,56.959732
-108.0,108,57.195084
-144.0,144,57.494487
-138.0,138,57.791873
-136.0,136,58.094935
-137.0,137,58.812546
-107.0,107,59.05915
-107.0,107,59.285989
-110.0,110,59.516172
-110.0,110,59.750497
-111.0,111,60.408258
-141.0,141,60.698152
-108.0,108,60.92339
-143.0,143,61.217351
-146.0,146,61.512688
-110.0,110,62.147741
-146.0,146,62.443344
-113.0,113,62.67303
-111.0,111,62.90098
-111.0,111,63.129834
-112.0,112,63.784023
-111.0,111,64.012232
-111.0,111,64.240193
-109.0,109,64.45451
-148.0,148,64.767137
-109.0,109,64.98034
-109.0,109,65.61493
-149.0,149,65.929608
-111.0,111,66.146292
-111.0,111,66.374829
-114.0,114,66.619786
-145.0,145,67.319416
-111.0,111,67.569242
-111.0,111,67.823419
-148.0,148,68.170453
-111.0,111,68.401336
-112.0,112,69.103061
-114.0,114,69.338839
-112.0,112,69.567982
-168.0,168,69.907991
-114.0,114,70.140753
-165.0,165,70.859273
-113.0,113,71.090413
-84.0,84,71.259481
-112.0,112,71.490695
-112.0,112,71.719284
-117.0,117,72.34088
-113.0,113,72.576457
-112.0,112,72.805174
-155.0,155,73.142975
-114.0,114,73.385009
-86.0,86,73.574575
-114.0,114,74.187762
-157.0,157,74.5428
-111.0,111,74.765724
-111.0,111,74.998831
-114.0,114,75.24009
-88.0,88,75.862938
-112.0,112,76.107905
-114.0,114,76.348034
-115.0,115,76.589956
-153.0,153,76.922783
-112.0,112,77.59716
-83.0,83,77.78588
-113.0,113,78.052268
-87.0,87,78.251805
-113.0,113,78.50091
-111.0,111,78.733474
-115.0,115,79.372917
-113.0,113,79.627796
-114.0,114,79.869209
-113.0,113,80.131462
-113.0,113,80.375199
-112.0,112,80.619546
-84.0,84,81.274047
-152.0,152,81.643155
-85.0,85,81.834699
-111.0,111,82.10158
-89.0,89,82.311706
-112.0,112,82.571467
-113.0,113,83.260283
-115.0,115,83.521255
-84.0,84,83.707684
-115.0,115,83.972236
-116.0,116,84.245036
-115.0,115,84.963575
-114.0,114,85.238618
-112.0,112,85.52654
-114.0,114,85.862138
-111.0,111,86.121879
-111.0,111,86.377622
-111.0,111,87.046901
-114.0,114,87.308248
-85.0,85,87.502544
-171.0,171,87.893689
-85.0,85,88.080814
-87.0,87,88.284032
-84.0,84,88.953896
-151.0,151,89.30229
-152.0,152,89.671631
-88.0,88,89.87393
-117.0,117,90.162684
-111.0,111,90.914116
-161.0,161,91.293789
-113.0,113,91.557093
-83.0,83,91.746564
-115.0,115,92.007575
-112.0,112,92.748261
-83.0,83,92.941933
-111.0,111,93.195364
-148.0,148,93.53828
-114.0,114,93.791767
-112.0,112,94.040535
-84.0,84,94.705314
-112.0,112,94.960384
-85.0,85,95.147365
-150.0,150,95.492264
-113.0,113,95.745393
-84.0,84,95.929605
-111.0,111,96.616683
-114.0,114,96.869965
-111.0,111,97.121362
-91.0,91,97.328902
-95.0,95,97.541011
-115.0,115,97.79479
-155.0,155,98.594788
-114.0,114,98.859172
-88.0,88,99.051484
-111.0,111,99.302257
-113.0,113,99.553866
-151.0,151,100.269838
-84.0,84,100.466215
-114.0,114,100.716749
-84.0,84,100.898378
-115.0,115,101.153516
-113.0,113,101.404866
-112.0,112,102.057761
-113.0,113,102.307045
-114.0,114,102.573593
-96.0,96,102.786861
-112.0,112,103.038988
-117.0,117,103.297534
-93.0,93,103.943701
-118.0,118,104.202755
-112.0,112,104.455442
-119.0,119,104.712917
-152.0,152,105.059359
-157.0,157,105.808027
-85.0,85,105.998991
-117.0,117,106.258773
-86.0,86,106.467086
-151.0,151,106.797174
-170.0,170,107.653269
-112.0,112,107.910711
-89.0,89,108.104922
-90.0,90,108.312168
-95.0,95,108.529354
-87.0,87,108.723002
-87.0,87,109.404671
-85.0,85,109.590573
-85.0,85,109.778502
-119.0,119,110.05562
-112.0,112,110.306143
-115.0,115,110.560015
-111.0,111,111.230043
-111.0,111,111.48228
-116.0,116,111.739546
-117.0,117,112.015717
-111.0,111,112.258507
-85.0,85,112.461543
-114.0,114,113.110561
-153.0,153,113.447522
-162.0,162,113.824185
-87.0,87,114.016605
-158.0,158,114.888367
-83.0,83,115.076593
-116.0,116,115.33588
-119.0,119,115.611423
-86.0,86,115.798465
-83.0,83,115.986609
-158.0,158,116.795242
-111.0,111,117.044668
-111.0,111,117.292226
-85.0,85,117.477238
-110.0,110,117.722258
-92.0,92,117.930658
-86.0,86,118.114272
-117.0,117,118.845182
-88.0,88,119.034183
-118.0,118,119.304242
-99.0,99,119.524463
-86.0,86,119.706538
-86.0,86,119.891512
-86.0,86,120.45698
-90.0,90,120.65929
-114.0,114,120.911378
-84.0,84,121.094209
-116.0,116,121.349914
-111.0,111,121.598404
-111.0,111,122.242053
-88.0,88,122.443361
-83.0,83,122.624638
-116.0,116,122.877376
-157.0,157,123.226057
-113.0,113,123.473602
-158.0,158,124.303665
-112.0,112,124.551583
-162.0,162,124.9096
-113.0,113,125.159399
-112.0,112,125.870979
-110.0,110,126.122334
-148.0,148,126.454616
-112.0,112,126.709942
-84.0,84,126.897566
-84.0,84,127.097753
-112.0,112,127.789629
-111.0,111,128.029252
-112.0,112,128.289449
-88.0,88,128.495677
-93.0,93,128.707903
-84.0,84,128.899583
-112.0,112,129.568034
-86.0,86,129.764458
-112.0,112,130.022199
-85.0,85,130.224138
-83.0,83,130.413481
-111.0,111,130.664397
-170.0,170,131.497989
-115.0,115,131.771849
-117.0,117,132.043588
-113.0,113,132.298551
-114.0,114,132.556249
-111.0,111,132.797563
-117.0,117,133.457464
-113.0,113,133.71228
-89.0,89,133.920454
-93.0,93,134.132381
-118.0,118,134.397368
-117.0,117,135.074838
-117.0,117,135.339273
-115.0,115,135.6058
-118.0,118,135.877816
-116.0,116,136.163281
-112.0,112,136.421713
-112.0,112,137.105844
-111.0,111,137.362257
-112.0,112,137.626667
-117.0,117,137.891257
-162.0,162,138.265011
-158.0,158,139.070863
-159.0,159,139.442997
-91.0,91,139.653907
-114.0,114,139.90979
-86.0,86,140.102861
-92.0,92,140.854364
-156.0,156,141.213548
-97.0,97,141.430648
-153.0,153,141.766798
-115.0,115,142.018023
-90.0,90,142.583188
-121.0,121,142.862026
-93.0,93,143.056319
-112.0,112,143.303771
-84.0,84,143.502676
-97.0,97,143.714551
-116.0,116,144.370291
-113.0,113,144.621277
-113.0,113,144.872671
-117.0,117,145.125853
-117.0,117,145.394467
-84.0,84,145.572686
