#{"t_start": 1601387504.70473, "env_id": null}
r,l,t
-141.0,141,42.896234
-144.0,144,43.214549
-138.0,138,43.532784
-137.0,137,44.293498
-143.0,143,44.588135
-138.0,138,44.885812
-136.0,136,45.181771
-146.0,146,45.504876
-136.0,136,46.288906
-144.0,144,46.58688
-140.0,140,46.877697
-138.0,138,47.166212
-140.0,140,47.971714
-136.0,136,48.259333
-140.0,140,48.549335
-140.0,140,48.83969
-139.0,139,49.130439
-139.0,139,49.855007
-141.0,141,50.16571
-140.0,140,50.481514
-138.0,138,50.781245
-145.0,145,51.542009
-146.0,146,51.857155
-141.0,141,52.148727
-145.0,145,52.44392
-141.0,141,53.1854
-140.0,140,53.476766
-139.0,139,53.7644
-143.0,143,54.066979
-140.0,140,54.37624
-138.0,138,55.167198
-143.0,143,55.489475
-140.0,140,55.792273
-138.0,138,56.068049
-139.0,139,56.818482
-109.0,109,57.081281
-137.0,137,57.380315
-136.0,136,57.652226
-146.0,146,57.970343
-110.0,110,58.647777
-143.0,143,58.947816
-137.0,137,59.267647
-109.0,109,59.483235
-112.0,112,59.721097
-145.0,145,60.446286
-109.0,109,60.67055
-145.0,145,60.968016
-108.0,108,61.19231
-111.0,111,61.419252
-112.0,112,62.056151
-108.0,108,62.278784
-111.0,111,62.505737
-110.0,110,62.732974
-110.0,110,62.946302
-111.0,111,63.175823
-110.0,110,63.826812
-109.0,109,64.052315
-148.0,148,64.352284
-150.0,150,64.668331
-156.0,156,64.979323
-112.0,112,65.617853
-160.0,160,65.945839
-113.0,113,66.178462
-113.0,113,66.422478
-111.0,111,66.637407
-113.0,113,67.284472
-110.0,110,67.519079
-111.0,111,67.766415
-150.0,150,68.135692
-144.0,144,68.434355
-164.0,164,69.239322
-114.0,114,69.47549
-113.0,113,69.705505
-112.0,112,69.937398
-84.0,84,70.106837
-151.0,151,70.793418
-113.0,113,71.026642
-113.0,113,71.257136
-111.0,111,71.487171
-88.0,88,71.660646
-116.0,116,71.918917
-115.0,115,72.531561
-115.0,115,72.763448
-114.0,114,72.99794
-111.0,111,73.244592
-111.0,111,73.482532
-116.0,116,74.098594
-114.0,114,74.338107
-112.0,112,74.594765
-112.0,112,74.829798
-111.0,111,75.061079
-113.0,113,75.289171
-110.0,110,75.974816
-115.0,115,76.217977
-114.0,114,76.468152
-160.0,160,76.810086
-113.0,113,77.054731
-112.0,112,77.734922
-155.0,155,78.091959
-115.0,115,78.359485
-86.0,86,78.537713
-173.0,173,78.908447
-114.0,114,79.557615
-113.0,113,79.799429
-179.0,179,80.198622
-112.0,112,80.445973
-87.0,87,80.642803
-111.0,111,81.351354
-115.0,115,81.637529
-114.0,114,81.897493
-113.0,113,82.169781
-111.0,111,82.424325
-118.0,118,83.125041
-116.0,116,83.385258
-111.0,111,83.639905
-93.0,93,83.855845
-111.0,111,84.109669
-114.0,114,84.36938
-87.0,87,85.035754
-112.0,112,85.311843
-115.0,115,85.63624
-116.0,116,85.940896
-114.0,114,86.198376
-116.0,116,86.464234
-113.0,113,87.147419
-85.0,85,87.342185
-112.0,112,87.60105
-116.0,116,87.859383
-113.0,113,88.112697
-119.0,119,88.869536
-114.0,114,89.134053
-110.0,110,89.394608
-148.0,148,89.744405
-85.0,85,89.946085
-116.0,116,90.214349
-85.0,85,90.914828
-114.0,114,91.185703
-169.0,169,91.572737
-85.0,85,91.776891
-150.0,150,92.114915
-111.0,111,92.8549
-173.0,173,93.256135
-146.0,146,93.584077
-112.0,112,93.833732
-84.0,84,94.017717
-114.0,114,94.751481
-115.0,115,95.022688
-158.0,158,95.364309
-87.0,87,95.570662
-87.0,87,95.759315
-113.0,113,96.011429
-112.0,112,96.699018
-114.0,114,96.953366
-155.0,155,97.304686
-114.0,114,97.558358
-114.0,114,97.809509
-159.0,159,98.62763
-159.0,159,98.984885
-111.0,111,99.233679
-111.0,111,99.484301
-116.0,116,100.125859
-86.0,86,100.324197
-112.0,112,100.572262
-117.0,117,100.827228
-114.0,114,101.081129
-117.0,117,101.348523
-113.0,113,102.004672
-114.0,114,102.254946
-85.0,85,102.441687
-118.0,118,102.699683
-93.0,93,102.910054
-85.0,85,103.108807
-113.0,113,103.797874
-86.0,86,103.98536
-86.0,86,104.172838
-116.0,116,104.444252
-113.0,113,104.692801
-93.0,93,104.889466
-111.0,111,105.53212
-85.0,85,105.732204
-113.0,113,105.99067
-116.0,116,106.24864
-91.0,91,106.464507
-149.0,149,106.791314
-93.0,93,107.473001
-114.0,114,107.727588
-165.0,165,108.100793
-114.0,114,108.357309
-113.0,113,108.616085
-97.0,97,109.324505
-114.0,114,109.577761
-112.0,112,109.831018
-112.0,112,110.084644
-84.0,84,110.267902
-84.0,84,110.453746
-85.0,85,110.640141
-117.0,117,111.330892
-111.0,111,111.582611
-117.0,117,111.84072
-115.0,115,112.105421
-113.0,113,112.362928
-111.0,111,113.007959
-89.0,89,113.213445
-151.0,151,113.549654
-85.0,85,113.749651
-86.0,86,113.940127
-111.0,111,114.191119
-85.0,85,114.893462
-171.0,171,115.285754
-112.0,112,115.537132
-165.0,165,115.907874
-153.0,153,116.258972
-114.0,114,116.962786
-90.0,90,117.157146
-156.0,156,117.508525
-116.0,116,117.759983
-150.0,150,118.100434
-162.0,162,118.920814
-115.0,115,119.173839
-83.0,83,119.358969
-116.0,116,119.625961
-113.0,113,119.860294
-113.0,113,120.486556
-83.0,83,120.667199
-113.0,113,120.917384
-86.0,86,121.103471
-110.0,110,121.350401
-113.0,113,121.601516
-152.0,152,122.341509
-115.0,115,122.594633
-114.0,114,122.844411
-114.0,114,123.094636
-156.0,156,123.439977
-83.0,83,124.100129
-163.0,163,124.458912
-112.0,112,124.705718
-113.0,113,124.956053
-110.0,110,125.202864
-116.0,116,125.934377
-160.0,160,126.297105
-149.0,149,126.627035
-84.0,84,126.818874
-115.0,115,127.078352
-111.0,111,127.768521
-111.0,111,128.020549
-115.0,115,128.285311
-113.0,113,128.541811
-111.0,111,128.796997
-113.0,113,129.053819
-115.0,115,129.743498
-114.0,114,130.004954
-111.0,111,130.259062
-115.0,115,130.518097
-113.0,113,130.774813
-117.0,117,131.491111
-114.0,114,131.749843
-90.0,90,131.970228
-115.0,115,132.22818
-111.0,111,132.485673
-111.0,111,132.725075
-116.0,116,133.381735
-113.0,113,133.63582
-84.0,84,133.837868
-112.0,112,134.089385
-118.0,118,134.352576
-115.0,115,134.610881
-114.0,114,135.274861
-117.0,117,135.557172
-115.0,115,135.819824
-113.0,113,136.095552
-117.0,117,136.360957
-114.0,114,137.046754
-119.0,119,137.32749
-112.0,112,137.588168
-115.0,115,137.853549
-114.0,114,138.113814
-155.0,155,138.917054
-85.0,85,139.112817
-154.0,154,139.473241
-151.0,151,139.809985
-95.0,95,140.026791
-155.0,155,140.924121
-160.0,160,141.28804
-112.0,112,141.542102
-84.0,84,141.7251
-115.0,115,141.977536
-166.0,166,142.715824
-112.0,112,142.967165
-160.0,160,143.319709
-111.0,111,143.556274
-112.0,112,143.804882
-117.0,117,144.473061
-114.0,114,144.725318
-116.0,116,144.980466
-97.0,97,145.194066
-95.0,95,145.404968
-84.0,84,145.581334
