#{"t_start": 1601387504.705919, "env_id": null}
r,l,t
-111.0,111,64.256792
-151.0,151,64.574319
-110.0,110,64.801272
-112.0,112,65.439715
-112.0,112,65.669096
-113.0,113,65.900138
-146.0,146,66.200421
-112.0,112,66.430352
-111.0,111,66.658334
-113.0,113,67.292156
-154.0,154,67.634085
-86.0,86,67.850655
-153.0,153,68.197722
-113.0,113,68.430506
-114.0,114,69.133895
-111.0,111,69.367015
-110.0,110,69.593836
-152.0,152,69.90059
-114.0,114,70.133512
-115.0,115,70.736094
-111.0,111,70.967259
-116.0,116,71.214982
-84.0,84,71.385035
-153.0,153,71.690634
-116.0,116,72.324307
-111.0,111,72.556839
-115.0,115,72.788882
-117.0,117,73.03152
-116.0,116,73.28115
-112.0,112,73.519544
-164.0,164,74.247029
-112.0,112,74.503822
-112.0,112,74.744358
-112.0,112,74.979315
-114.0,114,75.208303
-158.0,158,75.993013
-111.0,111,76.21689
-157.0,157,76.550578
-114.0,114,76.790558
-113.0,113,77.035557
-83.0,83,77.658305
-115.0,115,77.937621
-163.0,163,78.294182
-114.0,114,78.541608
-114.0,114,78.778802
-117.0,117,79.445844
-111.0,111,79.687913
-111.0,111,79.912986
-116.0,116,80.189881
-108.0,108,80.415264
-111.0,111,80.659882
-85.0,85,81.3322
-112.0,112,81.598558
-118.0,118,81.867892
-92.0,92,82.093596
-112.0,112,82.352673
-119.0,119,82.620128
-171.0,171,83.447838
-115.0,115,83.705542
-113.0,113,83.9671
-112.0,112,84.222693
-113.0,113,84.483981
-117.0,117,85.228273
-113.0,113,85.517949
-85.0,85,85.786047
-116.0,116,86.053843
-112.0,112,86.309319
-160.0,160,87.090009
-167.0,167,87.485369
-150.0,150,87.820903
-85.0,85,88.00909
-116.0,116,88.278984
-86.0,86,88.951787
-147.0,147,89.292575
-154.0,154,89.66661
-111.0,111,89.931084
-116.0,116,90.202312
-156.0,156,91.06762
-86.0,86,91.264519
-110.0,110,91.521202
-112.0,112,91.78135
-112.0,112,92.037129
-115.0,115,92.782585
-169.0,169,93.178706
-149.0,149,93.511901
-115.0,115,93.767589
-112.0,112,94.016636
-159.0,159,94.853549
-154.0,154,95.204726
-146.0,146,95.534729
-89.0,89,95.726139
-114.0,114,95.992741
-113.0,113,96.681976
-114.0,114,96.936105
-116.0,116,97.192821
-107.0,107,97.437754
-156.0,156,97.773748
-89.0,89,98.442446
-115.0,115,98.694706
-112.0,112,98.946807
-119.0,119,99.219649
-85.0,85,99.406164
-117.0,117,99.662926
-86.0,86,100.249142
-116.0,116,100.503858
-115.0,115,100.755494
-85.0,85,100.940336
-116.0,116,101.208767
-113.0,113,101.457965
-115.0,115,102.116581
-88.0,88,102.305018
-90.0,90,102.512629
-85.0,85,102.697043
-90.0,90,102.902223
-114.0,114,103.156896
-116.0,116,103.848901
-86.0,86,104.049302
-112.0,112,104.300117
-117.0,117,104.558996
-111.0,111,104.806256
-113.0,113,105.058857
-111.0,111,105.700282
-114.0,114,105.961534
-117.0,117,106.220434
-92.0,92,106.436959
-87.0,87,106.639156
-152.0,152,107.441629
-165.0,165,107.809649
-94.0,94,108.027777
-115.0,115,108.284201
-114.0,114,108.55567
-112.0,112,108.809032
-88.0,88,109.479745
-89.0,89,109.685445
-160.0,160,110.047455
-87.0,87,110.236318
-116.0,116,110.492788
-116.0,116,111.182363
-115.0,115,111.43944
-87.0,87,111.629366
-117.0,117,111.902046
-118.0,118,112.168933
-115.0,115,112.430539
-111.0,111,113.075189
-84.0,84,113.260157
-84.0,84,113.459655
-117.0,117,113.719931
-150.0,150,114.053807
-180.0,180,114.974806
-116.0,116,115.245324
-115.0,115,115.502217
-85.0,85,115.691496
-112.0,112,115.944751
-112.0,112,116.196105
-167.0,167,117.029864
-112.0,112,117.279451
-112.0,112,117.529219
-112.0,112,117.775678
-85.0,85,117.961745
-112.0,112,118.671309
-115.0,115,118.924033
-117.0,117,119.180283
-113.0,113,119.445461
-91.0,91,119.638265
-114.0,114,119.873099
-116.0,116,120.517318
-162.0,162,120.875318
-113.0,113,121.124465
-111.0,111,121.373851
-111.0,111,121.62095
-111.0,111,122.2654
-111.0,111,122.512169
-90.0,90,122.702446
-111.0,111,122.949361
-84.0,84,123.131862
-91.0,91,123.335491
-111.0,111,124.059217
-113.0,113,124.309215
-112.0,112,124.556423
-111.0,111,124.802253
-114.0,114,125.053879
-115.0,115,125.308252
-111.0,111,126.021352
-154.0,154,126.375684
-115.0,115,126.630247
-155.0,155,126.991195
-112.0,112,127.244712
-111.0,111,127.934409
-115.0,115,128.196867
-115.0,115,128.45856
-111.0,111,128.710251
-111.0,111,128.968054
-83.0,83,129.567379
-86.0,86,129.763792
-111.0,111,130.02005
-114.0,114,130.291548
-162.0,162,130.657677
-113.0,113,130.913875
-112.0,112,131.623131
-116.0,116,131.891953
-111.0,111,132.14789
-111.0,111,132.406343
-112.0,112,132.649797
-112.0,112,133.297954
-114.0,114,133.552641
-118.0,118,133.817883
-86.0,86,134.018181
-85.0,85,134.206618
-87.0,87,134.400803
-92.0,92,134.611221
-114.0,114,135.275087
-113.0,113,135.534893
-112.0,112,135.796864
-120.0,120,136.096172
-113.0,113,136.355416
-118.0,118,137.047188
-112.0,112,137.304758
-116.0,116,137.583509
-87.0,87,137.780519
-112.0,112,138.041847
-114.0,114,138.303187
-160.0,160,139.114707
-153.0,153,139.473618
-159.0,159,139.834656
-115.0,115,140.095655
-97.0,97,140.855247
-112.0,112,141.112818
-85.0,85,141.298739
-111.0,111,141.551057
-148.0,148,141.875331
-115.0,115,142.140941
-98.0,98,142.719039
-121.0,121,142.983357
-87.0,87,143.183586
-114.0,114,143.435837
-85.0,85,143.61807
-91.0,91,143.825713
-156.0,156,144.574581
-87.0,87,144.764151
-98.0,98,144.979392
-96.0,96,145.191529
-86.0,86,145.389213
-111.0,111,145.616404
