#{"t_start": 1601387504.6925828, "env_id": null}
r,l,t
-113.0,113,131.719191
-116.0,116,131.991665
-115.0,115,132.260316
-115.0,115,132.523552
-116.0,116,132.769857
-85.0,85,133.357106
-112.0,112,133.609719
-89.0,89,133.818779
-118.0,118,134.079364
-117.0,117,134.353371
-96.0,96,134.571443
-117.0,117,135.240222
-111.0,111,135.496886
-172.0,172,135.904958
-84.0,84,136.105312
-115.0,115,136.368151
-86.0,86,136.987797
-93.0,93,137.201086
-114.0,114,137.462096
-114.0,114,137.729772
-94.0,94,137.947851
-161.0,161,138.320615
-114.0,114,139.021903
-155.0,155,139.386053
-91.0,91,139.599266
-152.0,152,139.936383
-155.0,155,140.833487
-113.0,113,141.094678
-93.0,93,141.304196
-87.0,87,141.495374
-145.0,145,141.818986
-85.0,85,142.014494
-116.0,116,142.629808
-112.0,112,142.882724
-117.0,117,143.137893
-114.0,114,143.389797
-113.0,113,143.63755
-114.0,114,143.90403
-98.0,98,144.519164
-118.0,118,144.778541
-120.0,120,145.050074
-89.0,89,145.240264
-115.0,115,145.491975
-112.0,112,145.727627
